issue_id,title,description,issue_type,status,priority,assignee,team,story_points,dependencies,updated_at
ISS-6798,BlackBerry: Fall back to default SDK path if the configuration file is not available,,task,in_progress,medium,Dev_2,devops,3,ISS-19407,2026-02-16
ISS-6799,Mobileweb Configuration in dashboard shows as misconfigured on Windows,,task,todo,medium,Dev_4,devops,3,ISS-10712,2026-02-13
ISS-6800,Dashboard help for Mobileweb configuration shortcuts to the wrong preference section,,task,in_progress,medium,Dev_5,devops,3,,2026-02-22
ISS-6801,Mac: Mac DMG includes an old copyright notice (yr 2012).,,task,done,medium,Dev_1,devops,3,,2026-02-13
ISS-6802,Breakpoint hit opens hidden file in alloy debug process,,bug,in_progress,medium,Dev_5,devops,3,ISS-17183,2026-02-14
ISS-6803,Node.ACS Bindings are deleted on compile of Alloy Applications,,task,in_progress,medium,Dev_4,devops,3,,2026-02-26
ISS-6804,Error creating Alloy app from Studio if alloy and CLI are installed without restarting,,task,done,medium,Dev_5,backend,3,,2026-02-17
ISS-6805,Remove the blackberry device settings from preferences page,,task,in_progress,medium,Dev_1,devops,3,,2026-02-13
ISS-6806,ConcurrentModificationException while installing Node and npm ,,task,done,medium,Dev_5,backend,3,,2026-02-28
ISS-6807,Studio: Debug perspective went blank with no views when switching to it,,bug,in_progress,medium,Dev_1,backend,3,,2026-02-27
ISS-6808,Intellisense Auto Code Completion is not working,,task,done,medium,Dev_1,ml_team,3,ISS-5280,2026-02-15
ISS-6809,Configure Android SDK - Android platform is not configured after fresh CLI install,,task,in_progress,medium,Dev_4,devops,3,ISS-5019,2026-02-27
ISS-6810,Studio: TiApp Editor - setting  platform to true in tiapp.xml won't  show this platform  in Deployment Targets in Overview,,task,todo,medium,Dev_3,ml_team,3,,2026-02-22
ISS-6811,Unable to install development target if you cancel the license for Android.,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-20
ISS-6812,Studio freezes  when trying to log back into Studio after proxy server is set ,,task,todo,medium,Dev_5,backend,3,,2026-02-23
ISS-6813,Studio fails to validate Android SDK after a new path is configured in preferences,,task,todo,medium,Dev_5,frontend,3,ISS-4604,2026-02-16
ISS-6814,Android: Titanium requires Android platform 5.0,,task,todo,medium,Dev_3,ml_team,3,,2026-02-22
ISS-6815,Object property content assist missing inside object declaration,,task,done,medium,Dev_1,frontend,3,,2026-02-19
ISS-6816,Installing android SDK through studio installs the SDK but gives error at the end ,,task,in_progress,medium,Dev_1,ml_team,3,ISS-8709,2026-02-23
ISS-6817,Breakpoints are not hit for the application files in /Resources/ios directory ,,task,in_progress,medium,Dev_1,frontend,3,ISS-10520,2026-02-19
ISS-6818,Ubuntu: Android configuration wizard missing Android versions,,task,in_progress,medium,Dev_2,backend,3,ISS-3461,2026-02-23
ISS-6819,Android: Default emulator is not auto created on windows,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-19
ISS-6820,"Invalid ""--ios-version"" value ""7.0""",,task,done,medium,Dev_4,devops,3,ISS-2675,2026-02-14
ISS-6821,Automatically set the active SDK for CLI to the latest stable version after update,,task,done,medium,Dev_2,ml_team,3,,2026-02-27
ISS-6822,"Android: Keystore - When creating a new Android keystore, there should be a drop down list to select the different signature algorithm",,task,in_progress,medium,Dev_3,devops,3,,2026-02-22
ISS-6823,"After SDK update fails, cannot cancel the process",,task,done,medium,Dev_5,ml_team,3,,2026-02-22
ISS-6824,Windows: SplashScreen links lead to incorrect URL,,task,todo,medium,Dev_5,frontend,3,,2026-02-19
ISS-6825,Remove the requirement of Android 2.3.3 when running MobileWeb app on simulator,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-21
ISS-6826,Studio: Can't tell keystores apart when path is reasonably long,,task,todo,medium,Dev_4,backend,3,ISS-0562,2026-02-26
ISS-6827,"When behind a proxy, Appcelerator Studio would login in offline mode on restart",,task,todo,medium,Dev_3,ml_team,3,,2026-02-27
ISS-6828,Old version liveview path in paths.hooks can cause failure in running mobile apps,,task,todo,medium,Dev_1,backend,3,,2026-02-20
ISS-6829,Studio : Cannot switch provision profiles,,task,in_progress,medium,Dev_5,backend,3,ISS-15787,2026-02-15
ISS-6830,Links in Node.ACS release notes displayed in Studio update dialog 404,,task,done,medium,Dev_2,backend,3,,2026-02-19
ISS-6831,Navigate the event handlers into the controller code from View,,task,todo,medium,Dev_2,frontend,3,ISS-20882,2026-02-25
ISS-6832,Widget-is-disposed exception in the log when installing Android via platform config wizard,,task,done,medium,Dev_3,ml_team,3,,2026-02-14
ISS-6833,"Add a debug scope to output the result from ""ti info -t <platform>"" calls",,bug,in_progress,medium,Dev_4,devops,3,,2026-02-24
ISS-6834,Navigate the class types to the Style code from View,,task,done,medium,Dev_5,backend,3,,2026-02-19
ISS-6835,Appcelerator Studio: JS library causes Studio to hang during index,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-25
ISS-6836,<cmd>+F find doesn't highlight the search bar when multiple editor windows are open in side-by-side tabs,,task,in_progress,medium,Dev_2,backend,3,,2026-02-18
ISS-6837,Alloy: Show description for the content assist types in View file,,task,todo,medium,Dev_1,frontend,3,ISS-2873,2026-02-27
ISS-6838,Alloy: add New > Alloy View for creating a new view,,story,in_progress,medium,Dev_2,frontend,3,,2026-02-16
ISS-6839,Prefer HTTP proxy in the proxy setup dialog from splash screen,,task,done,medium,Dev_1,backend,3,,2026-02-17
ISS-6840, Alloy: add New > Alloy Style for creating a new style,,story,todo,medium,Dev_1,backend,3,,2026-02-16
ISS-6841, Alloy: add hover info for property names in Alloy .tss file,,story,todo,medium,Dev_3,backend,3,,2026-02-26
ISS-6842, Alloy: add hover info for attribute names in Alloy .xml file,,story,in_progress,medium,Dev_5,backend,3,,2026-02-22
ISS-6843,TSS syntax error when there is an additional comma at the end,,story,todo,medium,Dev_4,frontend,3,,2026-02-22
ISS-6844,Release Notes: Studio release notes are missing images,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-20
ISS-6845,Add App Explorer to the Window > Show View menu,,story,todo,medium,Dev_1,backend,3,,2026-02-21
ISS-6846,"Alloy: when creating 'Alloy Model' from the contextual menu, 'properties' adapter option is missing",,task,todo,medium,Dev_4,ml_team,3,ISS-9441,2026-02-16
ISS-6847,Appcelerator Studio: Implement a method for distribution of FSA that avoids pulling from active development repo,,story,done,medium,Dev_5,ml_team,3,,2026-02-14
ISS-6848,Release Note: Cannot open Jira links in release notes,,task,todo,medium,Dev_3,frontend,3,,2026-02-17
ISS-6849,Studio: 3.2.1 always asks to allow for network connect on Mavericks,,task,in_progress,medium,Dev_5,backend,3,,2026-02-23
ISS-6850,Unable to format any TSS file in Titanium Studio,,task,done,medium,Dev_5,backend,3,,2026-02-26
ISS-6851,AppC Studio 3.2.1 not compatable with Java 1.7,,task,todo,medium,Dev_4,backend,3,,2026-02-18
ISS-6852,Titanium Studio shows psuedoproperty assignments as errors,,task,done,medium,Dev_3,ml_team,3,,2026-02-22
ISS-6853,Consolidate push notification and acs api url settings into single property in tiapp.xml,,task,todo,medium,Dev_3,frontend,3,,2026-02-26
ISS-6854,"AppC Studio title bar says ""Titanium Studio Dashboard""",,task,in_progress,medium,Dev_1,devops,3,,2026-02-28
ISS-6855,"Studio: Typing ""label1"" at certain pace causes autofill with ""Ti.API.log('info',})""",,task,todo,medium,Dev_1,frontend,3,ISS-0993,2026-02-28
ISS-6856,Allow to open Run configuration dialog directly with Cmd+Click on launch shortcut,,task,todo,medium,Dev_5,frontend,3,,2026-02-28
ISS-6857,Intermittent NPE while opening TiApp editor,,task,done,medium,Dev_1,backend,3,ISS-16558,2026-02-15
ISS-6858,Alloy debugging does not suspend at expected line numbers with default preferences,,bug,todo,medium,Dev_5,ml_team,3,,2026-02-28
ISS-6859,"Linux Ti Studio ask to update on every startup, failing each time",,task,in_progress,medium,Dev_3,backend,3,,2026-02-21
ISS-6860,Allow navigation between Alloy files under a hierarchical structure,,task,todo,medium,Dev_5,backend,3,,2026-02-23
ISS-6861,Studio: Cannot change alias for Android app publication,,task,done,medium,Dev_5,frontend,3,ISS-15198,2026-02-27
ISS-6862,Syntax Highlight and Autocomplete Fail,,task,todo,medium,Dev_5,frontend,3,,2026-02-25
ISS-6863,The global launch toolbar should show tooltip if the shortcuts are disabled,,task,done,medium,Dev_2,devops,3,,2026-02-28
ISS-6864,No option to Publish Android application for Appcelerator Studio on Windows,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-17
ISS-6865,Alloy : Allow to create event handler from View file,,task,todo,medium,Dev_1,backend,3,,2026-02-17
ISS-6866,Alloy: Create a style section for 'id' from the View file,,task,in_progress,medium,Dev_3,backend,3,,2026-02-28
ISS-6867,Alloy: Show warning if the event handler referenced in the View file is not defined,,task,done,medium,Dev_5,ml_team,3,,2026-02-17
ISS-6868,Enforce builds fail if code coverage drops,,task,todo,medium,Dev_2,backend,3,ISS-21044,2026-02-28
ISS-6869,Navigate the ID types to the Style code from View,,task,todo,medium,Dev_4,ml_team,3,,2026-02-20
ISS-6870,Dashboard: BlackBerry native SDK is not configured ,,task,done,medium,Dev_1,devops,3,ISS-8075,2026-02-17
ISS-6871,Profile: iOS - Profile on device hangs with LiveView enabled,,task,in_progress,medium,Dev_5,devops,3,,2026-02-17
ISS-6872,Fix the relationship between titanium unit tests and acs/alloy code,,task,todo,medium,Dev_5,frontend,3,,2026-02-16
ISS-6873,Android: Default emulator is not created on windows after android tools update to rev.22.6,,task,in_progress,medium,Dev_2,frontend,3,,2026-02-20
ISS-6874,Install and configure Github PR Builder plugin,,task,todo,medium,Dev_4,ml_team,3,ISS-4796,2026-02-13
ISS-6875,Move from Emma code coverage to Jacoco for Ruby unit tests,,task,todo,medium,Dev_3,devops,3,ISS-6536,2026-02-14
ISS-6876,Move from Emma code coverage to Jacoco for PHP unit tests,,task,todo,medium,Dev_5,devops,3,,2026-02-17
ISS-6877,Set up PR Builder job for appcelerator-core,,task,done,medium,Dev_2,backend,3,ISS-17961,2026-02-14
ISS-6878,Set up PR builder job for studio3,,task,in_progress,medium,Dev_4,backend,3,,2026-02-19
ISS-6879,Set up PR Builder job for titanium-core,,task,done,medium,Dev_5,frontend,3,ISS-10921,2026-02-22
ISS-6880,Run unit tests as part of titanium-core PR builder,,task,done,medium,Dev_4,backend,3,ISS-4195,2026-02-14
ISS-6881,Run unit tests as part of studio3-core PR builder,,task,done,medium,Dev_3,frontend,3,,2026-02-15
ISS-6882,Combine the core and unit tests builds for studio3,,task,todo,medium,Dev_5,ml_team,3,,2026-02-22
ISS-6883,Run unit tests as part of appcelerator-core PR builder,,task,done,medium,Dev_5,devops,3,ISS-11932,2026-02-13
ISS-6884,Error on project creation & Alloy is not an option when creating a new project,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-27
ISS-6885,Create a Index reader to index all style elements defined in tss file,,task,in_progress,medium,Dev_1,frontend,3,ISS-10437,2026-02-21
ISS-6886,Combine the core and unit tests builds for titanium,,task,done,medium,Dev_1,frontend,3,ISS-7350,2026-02-28
ISS-6887, Alloy: Create a style section for 'class' from the View file,,task,todo,medium,Dev_5,backend,3,,2026-02-16
ISS-6888,Combine the core and unit tests builds for appcelerator,,task,in_progress,medium,Dev_1,devops,3,,2026-02-21
ISS-6889,Alloy: Create a Styles validator to validate the undefined style elements in View file,,task,done,medium,Dev_2,ml_team,3,ISS-12335,2026-02-24
ISS-6890,Studio 3.2.3 and 3.3.0 does not show new iOS simulators in Run configurations,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-16
ISS-6891,Studio should use the default selected SDK for ti info command,,task,done,medium,Dev_3,backend,3,,2026-02-21
ISS-6892,Studio: Theme resets with every update,,task,todo,medium,Dev_3,frontend,3,,2026-02-15
ISS-6893,"iOS:Faild to import projects from Studio Samples, if iOS SDK Home is not specified in Studio Preferences  ",,task,todo,medium,Dev_3,devops,3,ISS-13921,2026-02-27
ISS-6894,Android: ti.info not showing Android Ndk version ,,task,in_progress,medium,Dev_4,backend,3,,2026-02-13
ISS-6895,Investigate and setup local http transparent proxy using squid,,task,todo,medium,Dev_2,devops,3,,2026-02-28
ISS-6896,Fails to launch iOS app after XCode update,,task,in_progress,medium,Dev_2,frontend,3,,2026-02-16
ISS-6897,Investigate removing use of swt-webkit,,task,in_progress,medium,Dev_3,backend,3,,2026-02-20
ISS-6898,"Create feature, builder, and Jenkins job for publishing AirWatch integration plugin(s)",,task,done,medium,Dev_2,backend,3,,2026-02-24
ISS-6899,Add a publish provider for publishing to AirWatch App Store,,story,done,medium,Dev_4,devops,3,,2026-02-18
ISS-6900,Make AirWatch plugins installable only onto Appcelerator Studio,,task,done,medium,Dev_1,devops,3,,2026-02-17
ISS-6901,Implement publishing to Airwatch App Store using their API,,story,in_progress,medium,Dev_3,ml_team,3,,2026-02-20
ISS-6902,NPM executable should not need to coexist with node executable folder on Mac for recognizing npm,,task,done,medium,Dev_1,backend,3,ISS-2920,2026-02-20
ISS-6903,iOS Developer Certificate encoding issue,,task,todo,medium,Dev_3,ml_team,3,,2026-02-26
ISS-6904,Creation of a new project fails with not enough info if there is a number as first character of the name,,task,done,medium,Dev_1,frontend,3,ISS-20250,2026-02-17
ISS-6905,Fix documentation shown for Javascript properties in content assist,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-25
ISS-6906,"Studio not able to package after the keystore file, alias and password are entered in wizard",,task,in_progress,medium,Dev_4,devops,3,,2026-02-23
ISS-6907,Set up Windows AWS build node tied to studio-jenkins.appcelerator.org,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-23
ISS-6908,Alloy: Debug on Simulator fails to hit break point,,bug,in_progress,medium,Dev_5,ml_team,3,ISS-15427,2026-02-16
ISS-6909,NPE during startup while initializing iOS config wizard,,task,in_progress,medium,Dev_1,ml_team,3,ISS-4803,2026-02-20
ISS-6910,Add marker resolution/command for generating skeleton style files for Alloy,,story,done,medium,Dev_1,devops,3,ISS-15060,2026-02-23
ISS-6911,Some properties aren't getting flagged as deprecated properly,,task,todo,medium,Dev_1,devops,3,ISS-18286,2026-02-19
ISS-6912,Windows: Studio installer does not recognize the installed JDK,,task,done,medium,Dev_1,backend,3,,2026-02-21
ISS-6913,The controller/style file is not opened automatically after applying quick fix,,task,in_progress,medium,Dev_5,backend,3,,2026-02-26
ISS-6914,The problem markers in editor should disappear after applying quick fix,,task,todo,medium,Dev_3,devops,3,,2026-02-27
ISS-6915,Deprecated properties not being detected when used in dictionary/object passed to create* functions,,task,todo,medium,Dev_4,ml_team,3,,2026-02-23
ISS-6916,Create POC replacement installer using Advanced Installer,,task,done,medium,Dev_4,frontend,3,,2026-02-18
ISS-6917,Improve the context menu UI of Alloy View quick fix proposals,,task,done,medium,Dev_1,ml_team,3,ISS-5040,2026-02-18
ISS-6918,Fix the download button on the new aptana.github.io download page,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-18
ISS-6919,Breakpoints Never Hit within Appcelerator Studio,,task,in_progress,medium,Dev_1,frontend,3,ISS-18310,2026-02-19
ISS-6920,Studio freezes momentarily and CPU usage is around 100%,,task,todo,medium,Dev_2,ml_team,3,ISS-17945,2026-02-21
ISS-6921,Apply multiple quick fixes together from Problems view,,task,todo,medium,Dev_2,ml_team,3,,2026-02-24
ISS-6922,TSS file does not recognize a selector if it is not trimmed,,task,done,medium,Dev_1,ml_team,3,ISS-10472,2026-02-21
ISS-6923,Update CLI calls to old module create/build python scripts,,task,in_progress,medium,Dev_3,devops,3,,2026-02-16
ISS-6924,Studio: Preferences - Platforms - iOS:  Refresh button does not work,,task,done,medium,Dev_2,devops,3,,2026-02-14
ISS-6925,Multiple duplicate platform SDK entities are added,,story,in_progress,medium,Dev_4,ml_team,3,,2026-02-25
